MSA,Year,Quarter,Population,Median_Age,Population18_24,Population_25_and_over,Educ_Lessthan_HS_18_24,Educ_HS_grad,Educ_HS_grad_and_higher,Educ_Some_Assoc_deg,Educ_Bach_deg_or_higher,Educ_Bach_deg_and_higher,Educ_Graduate_deg,perc_ppl_below_pov_level_allppl,perc_ppl_below_pov_level_18andup,TotalRealGrossDomesticProduct,TotalPerCapitaRealGrossDomesticP,TotalGrossDomesticProduct,RegionalPriceParitiesAllItems,RealPersonalIncome,RealPerCapitaPersonalIncome,PerCapitaPersonalIncome,UnemploymentRate,CivilianLaborForce,AllEmployeesEducationandHealthSe,AllEmployeesFinancialActivities,AllEmployeesGovernment,AllEmployeesInformation,AllEmployeesLeisureandHospitalit,AllEmployeesManufacturing,AllEmployeesTotalNonfarm,AllEmployeesMiningLoggingandCons,AllEmployeesProfessionalandBusin,AllEmployeesOtherServices,AllEmployeesTradeTransportationa,AllEmployeesTotalPrivate,AverageWeeklyHoursofAllEmployees,AverageHourlyEarningsofAllEmploy,AverageWeeklyEarningsofAllEmploy,AllEmployeesGoodsProducing,AllEmployeesServiceProviding,AllEmployeesPrivateServiceProvid,AllEmployeesWholesaleTrade,AllEmployeesRetailTrade,AllEmployeesTransportationandUti,AllEmployeesFederalGovernment,AllEmployeesStateGovernment,AllEmployeesLocalGovernment,HousingEstimate,AllTransactionsHousePriceIndex,Unit1StructuresNewPrivateHousing,NewPrivateHousingUnitsAuthorized,air_traffic,Mean_Trav_time_to_work,Number_of_Institutions,Number_of_Offices,Total_Deposits_in_000s
Charleston,2007,1,616351,35.59999847,65783,407454,17.70000076,33.40000153,87.80000305,38.90000153,10,34.70000076,9.600000381,12.5,8.100000381,26035,43514,23517,95.80000305,26583308,43287,31993,5.433333333,288793.3333,28.96666667,11.6,55.83333333,4.966666667,33.93333333,21.5,279.6,20.43333333,34.73333333,11.4,56.2,223.9,,,,41.86666667,237.8333333,182.0666667,8.433333333,36.23333333,11.56666667,8.133333333,23,24.63333333,259674,215.6,1725.5,854.3333333,206688,24.39999962,25,172,7964380
Charleston,2007,2,619895,35.70000076,66351,407520,17.20000076,33.79999924,87.69999695,38.90000153,10.10000038,33.29999924,9.699999809,12.80000019,9,26172,43451,23859,95.80000305,26396400,42831,32490,5.166666667,295553,28.9,11.8,56.2,5.1,34.53333333,21.23333333,280.9,19.93333333,35.7,11.43333333,56.46666667,224.9333333,,,,41.1,239.9333333,183.8666667,8.433333333,36.4,11.63333333,8.133333333,23.16666667,24.86666667,262166,224.8,1845.8,775.8,312121,24.39999962,26,176,8145359
Charleston,2007,3,623439,35.70000076,66920,407585,16.79999924,34.09999847,87.5,38.90000153,10.30000019,31.79999924,9.800000191,13,9.899999619,26309,43388,24201,95.80000305,26209492,42376,32986,5.366666667,300632.3333,28.73333333,11.96666667,56.4,5.033333333,34.53333333,21.3,284,20.36666667,35.86666667,12.06666667,57.5,227.3666667,,,,41.73333333,242.1,185.6,8.466666667,37.7,11.33333333,8.1,22.93333333,25.36666667,264659,233.26,2143.1,850.8,321221,24.29999924,27,181,8326338
Charleston,2007,4,626983,35.79999924,67488,407651,16.29999924,34.40000153,87.40000153,38.90000153,10.39999962,30.39999962,10,13.30000019,10.80000019,26446,43325,24542,95.90000153,26022580,41920,33483,5.533333333,297736.6667,29.06666667,12.03333333,56.03333333,5.1,34.4,21.13333333,284.7333333,20.7,36.56666667,11.63333333,57.63333333,228.3333333,,,,41.83333333,242.5666667,186.5,8.533333333,37.9,11.23333333,8.1,22.66666667,25.33333333,267152,244.47,2227.9,851.4666667,300114,24.29999924,28,185,8507317
Charleston,2008,1,630527,35.79999924,68056,407716,15.80000019,34.79999924,87.30000305,38.90000153,10.5,28.89999962,10.10000038,13.5,11.69999981,26583,43262,24884,95.90000153,25835672,41464,33979,5.233333333,296321.6667,29.26666667,11.96666667,56.13333333,5.366666667,34.9,21.06666667,285.9333333,20.96666667,36.46666667,11.83333333,58.06666667,230,,,,42,244.0666667,188,8.566666667,38,11.43333333,8.233333333,22.8,25.1,269645,249.33,2185.3,909.1666667,259512,24.20000076,28,190,8688296
Charleston,2008,2,630766,35.59999847,68504,411784,16.10000038,34.29999924,87.30000305,39.40000153,10.30000019,29.10000038,10.10000038,13.60000038,11.80000019,26921,43560,25416,95.90000153,25648764,41008,34467,5.2,303260.6667,29.66666667,12.26666667,55.96666667,5.4,34.76666667,21.23333333,286.6333333,21.33333333,36.93333333,11.8,57.63333333,230.8,,,,42.56666667,244.2,188.3333333,8.566666667,37.86666667,11.2,8.266666667,23,24.7,272137,258.63,1731.6,682,334842,24.10000038,29,194,8869275
Charleston,2008,3,631006,35.40000153,68953,415852,16.29999924,33.70000076,87.40000153,40,10,29.29999924,10.10000038,13.80000019,11.80000019,27259,43859,25948,95.90000153,25461854,40553,34955,5.233333333,306624.3333,29.9,12.13333333,56.13333333,5.4,35.2,21.23333333,290,21.66666667,38.63333333,11.56666667,57.9,233.7333333,,,,43,246.9333333,190.7,8.6,38.03333333,11.2,8.233333333,23.2,24.7,274630,263.36,1502.6,631.5,301736,24.10000038,29,196,8925762
Charleston,2008,4,631245,35.09999847,69401,419919,16.60000038,33.09999847,87.5,40.5,9.800000191,29.5,10.10000038,13.89999962,11.80000019,27597,44157,26479,96,25274944,40097,35443,5,307409.6667,29.86666667,12.26666667,56.86666667,5.466666667,34.93333333,21.56666667,293.5666667,21.96666667,40.3,11.76666667,58.26666667,236.4333333,,,,43.5,249.8333333,192.9,8.933333333,37.76666667,11.63333333,8.3,23.16666667,25.43333333,276661,267.85,1518.4,707.2333333,273192,24.10000038,30,199,8982248
Charleston,2009,1,631484,34.90000153,69849,423987,16.79999924,32.59999847,87.5,41,9.600000381,29.70000076,10.10000038,14.10000038,11.89999962,27935,44455,27011,96,25088036,39641,35931,4.6,308852.6667,30.16666667,12.63333333,57.5,5.466666667,35.83333333,21.93333333,298.3,22.06666667,41.93333333,12,58.73333333,240.8333333,34.33333333,17.63333333,604.0666667,43.96666667,254.3333333,196.9666667,9.166666667,37.96666667,11.6,8.233333333,23.43333333,25.8,278692,269.37,1385.4,502.9333333,223062,24,30,201,9038735
Charleston,2009,2,634096,35,70614,425363,16.79999924,31.60000038,87.5,41.79999924,9.800000191,29.89999962,10.30000019,14.19999981,12,27880,44106,27064,96,24901126,39185,35998,4.266666667,313996.6667,30.73333333,12.8,57.86666667,5.533333333,36.7,22.5,300.3,21.93333333,41.76666667,11.8,59.23333333,242.7666667,35,17.43333333,606.8666667,44.43333333,256.2,198.4,9.233333333,37.83333333,12.2,8.2,23.66666667,26.03333333,280722,269.99,1369.2,665.2666667,305162,24.10000038,30,203,9095221
Charleston,2009,3,636707,35.09999847,71378,426740,16.79999924,30.70000076,87.5,42.59999847,9.899999619,30,10.39999962,14.30000019,12.19999981,27825,43758,27117,96,24714216,38730,36064,4.4,316993,31.1,13.03333333,58.2,5.7,37.33333333,22.56666667,302.1,21.76666667,42.03333333,11.43333333,59.23333333,244.2666667,34.63333333,18.63333333,644.7333333,44.33333333,258.1,199.8666667,9.3,37.63333333,12.23333333,8.266666667,24,25.93333333,282753,268.8,1280.1,507.2333333,295947,24.20000076,30,205,9210138
Charleston,2009,4,639319,35.20000076,72143,428116,16.70000076,29.70000076,87.5,43.5,10.10000038,30.20000076,10.5,14.30000019,12.30000019,27769,43409,27169,96.09999847,24527308,38274,36131,4.566666667,313372.3333,31.36666667,13,58.8,5.8,37.66666667,23.1,304.1,21.46666667,42.4,11.23333333,58.8,244.9333333,35.93333333,18.73333333,677.6,44.5,259.2333333,200.3666667,9.266666667,37.46666667,12.06666667,8.266666667,24.16666667,26.33333333,284240,269.78,951.1,461.7,263665,24.29999924,30,206,9325056
Charleston,2010,1,641930,35.29999924,72907,429492,16.70000076,28.70000076,87.5,44.29999924,10.30000019,30.39999962,10.69999981,14.39999962,12.39999962,27714,43060,27222,96.09999847,24340398,37818,36197,4.533333333,311782.6667,31.7,13.1,59.43333333,5.6,37.4,22.96666667,304.2,20.76666667,43.53333333,11.4,58.4,244.8333333,35.56666667,18.33333333,651.2,43.7,260.5333333,201.2,9.1,37.03333333,12.2,8.366666667,24.33333333,26.7,285727,270.9,983,458.5333333,201786,24.39999962,30,208,9439973
Charleston,2010,2,645312,35.29999924,73038,432104,16.5,28.5,87.5,44.70000076,10.19999981,30.5,10.69999981,14.60000038,12.60000038,27517,42565,27148,96.09999847,24153488,37362,35759,4.933333333,319124,32.26666667,12.83333333,60.16666667,5.6,37.6,22.76666667,303.1,19.4,43.56666667,11.43333333,57.93333333,243.4,35.76666667,17.93333333,637.6333333,42.23333333,261.3,201.2333333,8.933333333,36.7,12.3,8.3,24.63333333,27.16666667,287213,266.61,1028.3,389.5666667,283252,24.39999962,30,209,9554890
Charleston,2010,3,648693,35.40000153,73170,434716,16.39999962,28.39999962,87.5,45.20000076,10.10000038,30.60000038,10.69999981,14.80000019,12.69999981,27320,42069,27074,96.09999847,23966580,36907,35321,5.9,321693.6667,32.63333333,12.8,60.46666667,5.666666667,36.93333333,22.83333333,301.0333333,18.3,43.03333333,11.53333333,57.1,240.8333333,33.2,18.16666667,603.4666667,41.13333333,260.1666667,199.6,8.833333333,36,12.23333333,8.433333333,24.96666667,27.06666667,288700,258.91,767.4,345.8666667,265185,24.5,30,209,9617463
Charleston,2010,4,652075,35.40000153,73301,437328,16.20000076,28.20000076,87.40000153,45.59999847,10.10000038,30.79999924,10.69999981,14.89999962,12.89999962,27122,41574,26999,96.19999695,23779670,36451,34882,6.966666667,317968,32.76666667,12.46666667,60.66666667,5.433333333,36.63333333,22.43333333,298.8333333,17.66666667,42.13333333,11.36666667,56.9,237.8333333,33.46666667,18.63333333,627.1333333,40.1,258.4666667,197.7333333,8.766666667,35.26666667,12.9,8.4,24.9,27.3,289786,256.28,594,308.8666667,256682,24.60000038,30,210,9680036
Charleston,2011,1,655456,35.40000153,73432,439940,16,28,87.40000153,46,10,30.89999962,10.69999981,15.10000038,13,26925,41078,26925,96.19999695,23592760,35995,34444,8.633333333,316046,32.6,12.03333333,60.16666667,5.466666667,36.4,21.3,290.5666667,16.33333333,40.56666667,10.86666667,54.8,230.2333333,33.4,19.06666667,634.8333333,37.63333333,252.7666667,192.7,8.333333333,34.4,12.03333333,8.4,24.56666667,27.2,290872,258.79,524.4,190.2666667,223480,24.60000038,30,210,9742609
Charleston,2011,2,658881,35.40000153,73545,442811,16,27.79999924,87.5,46.09999847,10.10000038,31,10.80000019,15.39999962,13.30000019,27144,41220,27225,96.09999847,23914948,36315,34839,9.4,320902.3333,32.73333333,11.83333333,59.73333333,5.4,35.56666667,20.96666667,286.3666667,15.5,40.3,10.9,53.73333333,226.8666667,33.36666667,19.36666667,643.9333333,36.5,250.0666667,190.4,8.133333333,34.2,11.4,8.6,24.03333333,27.03333333,291957,251.13,709.5,273.5666667,361800,24.60000038,30,210,9805182
Charleston,2011,3,662307,35.40000153,73659,445682,15.89999962,27.70000076,87.59999847,46.29999924,10.19999981,31,10.80000019,15.60000038,13.5,27362,41363,27525,95.90000153,24237132,36636,35233,9.533333333,320682.3333,32.96666667,11.66666667,59.7,5.266666667,35.2,20.76666667,284.1666667,15.03333333,40.06666667,10.83333333,52.73333333,224.5666667,33.93333333,19.26666667,652.7666667,35.8,248.4666667,188.7333333,7.966666667,33.93333333,10.76666667,8.566666667,24.2,26.93333333,293043,242.16,800.1,285.4333333,332543,24.5,30,210,9713115
Charleston,2011,4,665732,35.40000153,73772,448552,15.89999962,27.5,87.69999695,46.5,10.19999981,31.10000038,10.80000019,15.89999962,13.80000019,27581,41505,27825,95.80000305,24559318,36956,35628,9.7,314673.6667,33.1,11.53333333,60.06666667,5.2,35,20.66666667,283.6333333,14.6,40.36666667,10.86666667,51.96666667,223.2,33.23333333,19.3,643.8,35.23333333,248.1,187.9666667,7.933333333,33.8,10.23333333,8.9,24.26666667,26.93333333,294590,235.68,775.8,269.1666667,325066,24.39999962,30,211,9621047
Charleston,2012,1,669157,35.40000153,73885,451423,15.80000019,27.29999924,87.80000305,46.59999847,10.30000019,31.10000038,10.89999962,16.10000038,14.10000038,27799,41647,28125,95.59999847,24881504,37276,36022,9.733333333,321475,33.2,11.2,60.63333333,5.3,35,20.66666667,284,14.23333333,40.53333333,10.66666667,52.66666667,223.4,33.53333333,19.83333333,664.2333333,34.96666667,249.1,188.5333333,8.166666667,34.13333333,10.36666667,9.266666667,24.33333333,27.03333333,296136,232.09,859.4,326.0666667,274183,24.39999962,30,211,9528980
Charleston,2012,2,672594,35.5,73678,451764,15.60000038,27.60000038,87.90000153,46.40000153,10.39999962,31.29999924,11,16.10000038,14,28223,42058,28663,95.69999695,25254952,37637,36619,9.2,328699,33.4,11.36666667,61.56666667,4.966666667,35.16666667,20.6,286.5,14.3,41.5,10.53333333,53.13333333,225.1666667,33.13333333,20.8,688,34.93333333,251.7333333,190.2,8.233333333,34.23333333,10.7,10.03333333,24.5,27,297683,225.78,615.2,223.5333333,358027,24.20000076,30,211,9436912
Charleston,2012,3,676031,35.59999847,73472,452105,15.39999962,27.79999924,87.90000153,46.20000076,10.60000038,31.39999962,11.10000038,16,13.89999962,28647,42468,29200,95.69999695,25628400,37997,37216,9.033333333,330148,33.76666667,11.56666667,61.1,4.9,35.46666667,20.73333333,288.2666667,14.13333333,42.13333333,10.43333333,53.66666667,226.8333333,33.8,20.96666667,709.5,34.9,253.0666667,191.9333333,8.233333333,34.23333333,11.16666667,9.6,24.4,27.13333333,299229,231.08,586.8,216.0666667,330418,24,30,211,9502421
Charleston,2012,4,679467,35.70000076,73265,452445,15.30000019,28.10000038,88,45.90000153,10.80000019,31.60000038,11.10000038,15.89999962,13.80000019,29070,42879,29738,95.80000305,26001846,38358,37813,9.033333333,328273,34.43333333,11.6,61.3,4.933333333,36,20.86666667,291.4,14.03333333,42.96666667,10.46666667,54.3,229.5666667,33.6,21.5,725.4666667,34.9,256.0333333,194.6666667,8.1,34.63333333,11.6,9.666666667,24.56666667,27.03333333,299916,227.37,651.4,221.9333333,316888,23.79999924,31,210,9567929
Charleston,2013,1,682904,35.79999924,73058,452786,15.10000038,28.29999924,88.09999847,45.70000076,10.89999962,31.70000076,11.19999981,15.89999962,13.69999981,29494,43289,30275,95.80000305,26375294,38718,38410,8.733333333,330134,34.9,11.7,61.3,4.933333333,36.03333333,21.36666667,293.3,14.1,43.73333333,10.53333333,54.8,232.0666667,33.26666667,21.53333333,716.7666667,35.5,257.9333333,196.6666667,8.1,34.93333333,11.76666667,9.7,24.7,26.86666667,300603,219.47,657.5,226.3666667,280265,23.60000038,31,210,9633438
Charleston,2013,2,686498,36,72959,455955,14.89999962,28.20000076,88.30000305,46.09999847,10.89999962,31.79999924,11.30000019,15.89999962,13.69999981,29650,43267,30595,95.80000305,26878020,39220,39103,8.9,338515,34.93333333,11.8,61.36666667,5,36.46666667,22.06666667,295.4,14.03333333,44.06666667,10.7,54.76666667,233.9333333,33.66666667,21.46666667,722.4333333,36.06666667,259.1666667,197.8666667,8.033333333,35.2,11.56666667,9.833333333,24.73333333,26.8,301290,213.33,639.9,321.8,401587,24.10000038,31,209,9698946
Charleston,2013,3,690093,36.09999847,72859,459124,14.69999981,28,88.5,46.59999847,10.80000019,31.89999962,11.39999962,15.89999962,13.80000019,29805,43245,30916,95.80000305,27380746,39721,39796,8.933333333,339257,34.8,11.93333333,61.03333333,4.966666667,36.56666667,22.63333333,296.6333333,13.73333333,44.46666667,11.13333333,55.3,235.5333333,33.56666667,21.86666667,733.6,36.4,260.1666667,199.1,7.933333333,35.36666667,11.96666667,10.03333333,24.73333333,26.33333333,301977,216.56,703.4,262.2,389384,24.70000076,31,209,9764106
Charleston,2013,4,693687,36.29999924,72760,462292,14.5,27.89999962,88.59999847,47,10.80000019,32,11.39999962,15.80000019,13.80000019,29961,43222,31236,95.80000305,27883472,40223,40489,8.5,335262.3333,34.4,12.33333333,60.93333333,4.8,37.2,23.06666667,298.2333333,13.56666667,44.86666667,11.56666667,55.36666667,237.1,34.3,22.13333333,759.7666667,36.66666667,261.4,200.4666667,7.9,35.5,12,10.06666667,24.76666667,26.1,302664,218.88,640.6,499.9,364587,25.20000076,32,210,9829266
Charleston,2014,1,697281,36.5,72660,465461,14.30000019,27.70000076,88.80000305,47.40000153,10.69999981,32.09999847,11.5,15.80000019,13.80000019,30116,43200,31556,95.80000305,28386196,40724,41182,8,337343.3333,34.46666667,12.53333333,61.56666667,4.833333333,37.86666667,23.5,302.3333333,13.4,45.73333333,12.06666667,56.4,240.8666667,34.53333333,22,760.1333333,36.9,265.6,204.0666667,7.933333333,35.76666667,12.73333333,10,25.03333333,26.5,,215.81,766.5,315.4,302673,25.70000076,32,210,9894425
Charleston,2014,2,701019,36.40000153,72460,468907,14.10000038,27.89999962,88.90000153,47.40000153,10.80000019,32.20000076,11.5,15.69999981,13.69999981,30254,43177,31847,95.80000305,28189400,40242,40850,7.9,346588.3333,34.53333333,12.5,61.9,4.833333333,37.96666667,23.63333333,304.7333333,13.6,46.26666667,12.56666667,56.86666667,242.8,34.26666667,22.16666667,759.3666667,37.2,267.4666667,205.6333333,7.933333333,35.86666667,13.03333333,10.03333333,25.26666667,26.56666667,,216.04,781.6,581.8333333,422715,25.60000038,32,210,9959585
Charleston,2014,3,704757,36.40000153,72261,472352,13.80000019,28.10000038,89,47.29999924,10.80000019,32.40000153,11.60000038,15.60000038,13.60000038,30392,43153,32138,95.90000153,27992604,39760,40518,7.5,346014,34.63333333,12.56666667,62.5,4.966666667,38.46666667,23.46666667,305.9333333,13.76666667,45.86666667,12.73333333,57,243.4666667,34.6,21.86666667,755.6666667,37.26666667,268.7333333,206.2,7.8,36,13.2,10.16666667,25.43333333,26.96666667,,216.91,802.9,329.7333333,415612,25.39999962,32,210,10057341
Charleston,2014,4,708494,36.29999924,72061,475798,13.60000038,28.20000076,89.19999695,47.29999924,10.89999962,32.5,11.60000038,15.5,13.5,30530,43130,32429,96,27795808,39277,40185,7.033333333,342459.3333,34.96666667,12.63333333,63.46666667,5.1,38.63333333,23.76666667,308.5,13.86666667,45.7,12.86666667,57.7,245.0666667,34.43333333,21.13333333,729.2333333,37.63333333,270.8666667,207.4666667,7.9,36.36666667,13.4,10.3,25.46666667,27.66666667,,218.52,889.3,401.0333333,396084,25.29999924,32,210,10155098
Charleston,2015,1,712232,36.29999924,71861,479243,13.30000019,28.39999962,89.30000305,47.29999924,11,32.59999847,11.60000038,15.39999962,13.39999962,30668,43106,32720,96,27599012,38795,39853,6.8,341009.6667,35.1,12.66666667,62.7,5,38.76666667,23.86666667,309.0666667,14.36666667,46.1,12.96666667,57.53333333,246.4333333,34.3,21.33333333,732.7666667,38.2,270.9666667,208.2666667,7.766666667,36.26666667,13.43333333,10.36666667,25.23333333,27.13333333,,219.28,915.3,452.7666667,329535,25.20000076,32,209,10252854
Charleston,2015,2,716242,36.40000153,71277,490059,13.10000038,29.10000038,89.19999695,45.90000153,11.89999962,33.20000076,11.69999981,14.80000019,12.30000019,30958,43274,33232,96.09999847,28010500,39154,40447,6.6,348174.6667,35.06666667,12.83333333,62.76666667,5.066666667,39.1,23.9,310.0666667,14.73333333,45.83333333,12.96666667,58.06666667,247.5333333,34.76666667,21.2,736.7,38.6,271.6666667,208.9,7.9,36.5,13.6,10.26666667,25.03333333,27.43333333,,222.64,948.4,408.1,458831,25.39999962,32,209,10350610
Charleston,2015,3,720252,36.5,70693,500875,12.89999962,29.79999924,89,44.40000153,12.80000019,33.70000076,11.80000019,14.19999981,11.19999981,31248,43442,33745,96.09999847,28421990,39512,41042,6.233333333,349562.3333,35.3,13.06666667,62.7,5.066666667,39.93333333,24.03333333,313.5,15.3,46.4,13.06666667,58.73333333,250.8,34.9,21.46666667,749.2666667,39.36666667,274.2333333,211.4333333,8,37.06666667,13.7,10.23333333,24.93333333,27.6,,227.16,937.9,418.5333333,447725,25.5,32,208,10611720
Charleston,2015,4,724261,36.70000076,70109,511690,12.69999981,30.5,88.90000153,43,13.69999981,34.29999924,11.89999962,13.60000038,10.19999981,31537,43609,34257,96.19999695,28833480,39871,41636,5.6,343658,35.53333333,13.16666667,62.06666667,5.033333333,40.4,24.13333333,315.4,15.66666667,47.1,13.1,59.4,253.4333333,35.23333333,22.16666667,781.2333333,39.83333333,275.7,213.6333333,7.966666667,37.66666667,13.73333333,10.13333333,24.9,27.03333333,,228.46,907.6,403.7666667,431501,25.70000076,33,207,10872829
Charleston,2016,1,728271,36.79999924,69525,522506,12.5,31.20000076,88.80000305,41.59999847,14.60000038,34.79999924,12,13,9.100000381,31827,43777,34769,96.19999695,29244968,40229,42230,5.2,345117.6667,36.06666667,13.1,62.13333333,5.033333333,40.6,24.36666667,317.4333333,15.83333333,47.53333333,13.2,59.4,255.2,35.26666667,22.63333333,799.4666667,40.16666667,277.2666667,215.0666667,7.9,37.8,13.73333333,10.03333333,25,27.1,,232.38,928,670.5666667,369512,25.89999962,33,205,11133939
Charleston,2016,2,732281,36.90000153,68941,533322,12.30000019,31.89999962,88.69999695,40.20000076,15.5,35.29999924,12.10000038,12.39999962,8,32111,43900,35305,96.19999695,29643422,40527,42682,5.233333333,354695.3333,36.63333333,13.26666667,62.76666667,5.233333333,41.6,24.63333333,321.4666667,16.16666667,48.16666667,13.36666667,60.06666667,259.0333333,35.26666667,22.66666667,797.5666667,40.8,280.9333333,218.2666667,7.966666667,38.13333333,13.93333333,10.06666667,25.23333333,27.43333333,,236.8,992,409.8,511039,26.10000038,33,204,11395048
Charleston,2016,3,736291,37,68357,544138,12.10000038,32.59999847,88.5,38.79999924,16.39999962,35.90000153,12.19999981,11.80000019,6.900000095,32395,44023,35842,96.19999695,30041876,40825,43134,5.833333333,358347.3333,36.73333333,13.46666667,62.66666667,5.266666667,42,24.86666667,323.3666667,16.33333333,48.43333333,13.56666667,60.1,260.7,35.26666667,22.73333333,802.2,41.23333333,282.2333333,219.5,8.166666667,38.16666667,13.76666667,10.1,25.2,27.36666667,,242.6,1139.6,403.4666667,487837,26.29999924,33,202,11605696
Charleston,2016,4,740300,37.20000076,67773,554953,11.89999962,33.29999924,88.40000153,37.29999924,17.29999924,36.40000153,12.30000019,11.19999981,5.800000191,32678,44145,36378,96.09999847,30440332,41123,43586,5.8,356935,37.1,13.66666667,63.43333333,5.333333333,42.3,25.1,326.3666667,16.86666667,48.7,13.7,60.33333333,263.0333333,35.4,23.03333333,815.4666667,41.96666667,284.4666667,221.0333333,8.2,38.26666667,13.83333333,10.16666667,25.4,27.9,,249.08,1086.8,526.1,440343,26.39999962,32,200,11816345
Chattanooga,2007,1,508031,38.90000153,48353,351137,22.60000038,35.29999924,81.80000305,35.29999924,6.800000191,20.79999924,7,13.39999962,8.899999619,32962,44268,36914,96.09999847,30838784,41421,44038,5.6,358867.6667,37.43333333,14.06666667,63.53333333,5.3,42.9,25.5,329.5333333,17.16666667,49,13.7,60.66666667,265.7333333,35.3,22.86666667,808.0333333,42.66666667,286.6666667,223.1333333,8.3,38.4,13.96666667,10.26666667,25.33333333,27.9,,250.8,1072.9,396.8333333,393214,,32,197,12026993
Chattanooga,2007,2,509105,38.90000153,48016,351713,22.5,33.79999924,82.30000305,36.79999924,6.900000095,21.5,7.199999809,13.30000019,9,33217,44362,37380,96.09999847,31237240,41719,44278,5.366666667,366761.3333,37.7,14.16666667,63.56666667,5.3,43.53333333,25.4,331.9666667,17.4,49.9,13.76666667,61.6,268.7333333,35.3,22.93333333,808.9,42.8,289.3333333,225.8666667,8.433333333,39,14.13333333,10.33333333,25.33333333,27.9,,259.68,1235.6,549.7333333,364440,,31,195,12237641
Chattanooga,2007,3,510179,39,47680,352289,22.39999962,32.20000076,82.80000305,38.40000153,7,22.10000038,7.5,13.19999981,9.100000381,33472,44457,37845,96,31635694,42017,44518,4.933333333,366677.3333,38.03333333,14.1,64.1,5.433333333,44.26666667,25.8,335.7333333,17.73333333,50.13333333,13.73333333,62.2,271.4333333,35.6,23,818.7666667,43.53333333,292.0666667,227.9,8.5,39.83333333,13.83333333,10.5,25.7,27.93333333,,267.5,1121.5,604.9666667,66804,22.5,32,195,12490439
Chattanooga,2007,4,511253,39,47343,352864,22.39999962,30.60000038,83.19999695,39.90000153,7.099999905,22.79999924,7.699999809,13.19999981,9.100000381,33727,44551,38311,96,32034148,42315,44758,4.766666667,365975.6667,38.36666667,14.33333333,64.63333333,5.7,44.86666667,25.76666667,339.4666667,18.36666667,51.06666667,13.9,62.76666667,275.0666667,35.33333333,23.06666667,815.5333333,44.13333333,295.5,230.8666667,8.8,40.16666667,13.83333333,10.56666667,25.76666667,28.3,,273.36,1156.6,546.5,77939,22.5,32,195,12743237
Chattanooga,2008,1,512327,39.09999847,47006,353440,22.29999924,29.10000038,83.69999695,41.40000153,7.199999809,23.39999962,7.900000095,13.10000038,9.199999809,33982,44645,38776,96,32432602,42613,44998,4.6,369264,38.4,14.3,65.03333333,5.6,45.56666667,25.93333333,342.3333333,18.73333333,51.56666667,13.73333333,63,276.8333333,35.23333333,23.2,816.7,44.63333333,297.2666667,232.2,8.9,40.23333333,13.83333333,10.63333333,25.96666667,28.36666667,,273.51,1233.7,482.2,75304,22.60000038,33,195,12996034
Chattanooga,2008,2,512925,39.09999847,46720,352910,21.79999924,30.10000038,83.30000305,41,7.099999905,23.10000038,7.800000191,14.30000019,9.899999619,34237,44739,39242,96,32831056,42911,45238,4.266666667,374869,38.6,14.5,65.2,5.833333333,46.4,25.96666667,344.9,19,52.16666667,13.73333333,63.66666667,279.9333333,35.23333333,23.63333333,830.4,44.96666667,300.0666667,234.9,9.033333333,40.53333333,14.06666667,10.73333333,25.93333333,28.56666667,,289.03,1180.5,631.9,78881,22.60000038,33,195,13248832
Chattanooga,2008,3,513523,39,46434,352380,21.20000076,31.20000076,83,40.59999847,7.099999905,22.89999962,7.599999905,15.39999962,10.69999981,34492,44834,39707,95.90000153,33229512,43209,45478,3.966666667,376305.6667,38.96666667,14.53333333,65.23333333,5.533333333,47.13333333,26.03333333,348.3333333,19.23333333,53.26666667,13.8,64.2,282.7,35.06666667,23.73333333,833.3,45.23333333,302.8333333,237.4666667,9.166666667,40.66666667,14.36666667,10.8,25.73333333,28.73333333,,291.63,1175.6,562.4666667,74999,22.60000038,34,195,13501630
Chattanooga,2008,4,514120,39,46147,351849,20.70000076,32.20000076,82.59999847,40.20000076,7,22.60000038,7.400000095,16.5,11.39999962,34747,44928,40173,95.90000153,33627964,43507,45718,3.733333333,373631.3333,38.83333333,14.5,65.43333333,5.6,47.86666667,26.13333333,349.8,19.53333333,53.9,13.8,64.23333333,284.3333333,34.66666667,24.3,840.6666667,45.66666667,304.0333333,238.6,9.333333333,40.7,14.2,10.86666667,25.76666667,28.8,,295.65,1210.1,533.9333333,78946,22.60000038,34,195,13754428
Chattanooga,2009,1,514718,38.90000153,45861,351319,20.10000038,33.20000076,82.19999695,39.79999924,6.900000095,22.39999962,7.300000191,17.70000076,12.10000038,,,,,,,,3.833333333,379418,38.9,14.56666667,65.86666667,5.733333333,47.63333333,26.46666667,352.8,20.06666667,54.36666667,13.9,65.33333333,287,35.1,24.7,866.6666667,46.5,306.3666667,240.5333333,9.4,41.8,14.16666667,10.96666667,25.8,29.03333333,,303.68,1242.1,583.8666667,72568,22.5,27,165,6943339
Chattanooga,2009,2,515611,39,46594,351550,20.5,32.79999924,82.30000305,40,6.699999809,22.39999962,7.300000191,17,12.30000019,,,,,,,,3.4,380297,39.13333333,14.63333333,65.86666667,5.766666667,46.36666667,26.7,352.3666667,20.3,54.86666667,13.9,64.5,286.2,34.66666667,25.4,879.7666667,46.96666667,304.9666667,239.2333333,9.5,40.83333333,14.13333333,10.8,25.8,29.23333333,,314.26,1187.9,514.5333333,71100,22.5,27,167,7021287
